Fold,Avg Precision,Avg Recall,Avg F1,Avg pr time,Avg rec time
fold_1,14.285714285714283,2.074829931972789,3.503010399562124,0.014313220977783203,0.24690767696925572
fold_2,33.33333333333332,5.804570804570804,9.565825407547404,0.01030073847089495,0.3254610470363072
fold_3,33.33333333333333,5.616421568627451,9.587238022592715,0.01551276445388794,0.2396756112575531
fold_4,33.33333333333332,4.77087986452655,8.211136990548756,0.017049461603164673,0.2878940999507904
fold_5,53.33333333333333,8.465007215007214,14.590977443609024,0.01802968978881836,0.1856842041015625
fold_6,55.55555555555554,9.702589807852965,16.07786097242257,0.018694837888081867,0.28139011065165204
fold_7,49.99999999999999,10.476190476190476,17.3202614379085,0.010709404945373535,0.17055439949035645
