filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
DG-N,event,102,86,0.843137255
DG-P,event,178,99,0.556179775
FFG,event,202,115,0.569306931
RT-A,event,74,84,1.135135135
RT-AR,event,89,100,1.123595506
RT-ARP,event,118,78,0.661016949
H-E,event,197,77,0.390862944
Sobel,event,105,87,0.828571429
Roberts,event,105,110,1.047619048
RASTA,event,130,108,0.830769231
Susan,event,81,104,1.283950617
JPEG,event,289,70,0.242214533
JPEG-R,event,124,111,0.89516129
FFG-Ext,event,332,150,0.451807229
FFG-HPV,event,251,155,0.61752988
