Fold,Avg Precision,Avg Recall,Avg F1,Avg pr time,Avg rec time
fold_1,0.0,0.0,0.0,0.020603477954864502,0.4610574245452881
fold_2,12.12121212121212,3.0514939605848697,4.87012987012987,0.020850246602838688,0.339245622808283
fold_3,8.333333333333332,2.857142857142857,4.23076923076923,0.02045061190923055,0.8290271361668905
fold_4,6.06060606060606,10.0,5.944055944055944,0.02150548588145863,0.503917087208141
fold_5,3.333333333333333,1.1111111111111112,1.6666666666666665,0.023719477653503417,0.4949583292007446
