Fold,Avg Precision,Avg Recall,Avg F1,Avg pr time,Avg rec time
fold_1,33.888888888888886,59.12918871252205,40.6175545778229,0.02021593517727322,1.1213776932822332
fold_2,33.125,61.09375000000001,39.470486674917794,0.021919190883636475,0.758536085486412
fold_3,23.68421052631579,62.5,32.28458214607798,0.021414129357588917,1.0408579048357511
fold_4,30.0,62.630718954248366,39.17966106820596,0.021071013282327092,1.3645461306852453
fold_5,42.35294117647059,69.59150326797385,50.41836914173465,0.0220791031332577,0.8934317336362951
